id,title,is_paid,price,num_subscribers,avg_rating,num_reviews,num_lectures,Level,content_length_min,published_time,category,course_url
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,TRUE,195,58,3,8,14,Intermediate Level,1,2015-12-03T02:30:13Z,Business Finance,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/
573064,Photoshop in Ease: Create World Amazing  Graphic Designs,TRUE,20,14440,4.5916667,182,26,Intermediate Level,3,2015-08-13T21:17:34Z,Graphic Design,https://www.udemy.com/photoshop-knights-become-a-professional-in-no-time/
573716,Learn PHP Programming for Absolute Beginners,TRUE,35,5368,1,78,20,Intermediate Level,2,2015-08-05T18:47:48Z,Web Development,https://www.udemy.com/learn-php-programming-for-absolute-beginners/
574082,"Web Scraping with Python, Ruby & import. io",TRUE,75,973,4.75,50,46,Intermediate Level,4.5,2015-08-09T22:16:41Z,Web Development,https://www.udemy.com/web-scraping-with-python-ruby-import-io-for-fun-profit/
574132,Como utilizar o Corel Draw por completo!,TRUE,30,293,4.3,32,44,Intermediate Level,7,2015-08-17T17:21:52Z,Graphic Design,https://www.udemy.com/como-utilizar-o-corel-draw-por-completo/
574194,Manipulate Photos with GIMP,TRUE,20,34,4.45,4,11,Intermediate Level,2,2015-08-09T18:31:49Z,Graphic Design,https://www.udemy.com/photo-manipulation-in-gimp/
574428,Fingerpicking Classics - Great songs played fingerstyle!,TRUE,20,953,4.7,11,13,Intermediate Level,2,2015-08-07T22:08:40Z,Musical Instruments,https://www.udemy.com/fingerpicking-learn-fingerstyle-guitar-songs/
574876,Get started Creating Websites Everything you need provided,TRUE,100,14260,3.9285715,44,43,Beginner Level,3,2015-09-25T18:13:40Z,Web Development,https://www.udemy.com/get-started-creating-websites-everything-you-need-provided/
574974,The Complete Piano Course - Master The Piano,TRUE,95,4982,4.4,276,240,Intermediate Level,23,2015-08-20T21:25:34Z,Musical Instruments,https://www.udemy.com/the-complete-piano-course/
575040,Typography From A to Z,TRUE,100,317,4.6,15,76,Intermediate Level,6,2015-08-07T22:16:26Z,Graphic Design,https://www.udemy.com/typography-from-a-to-z/
575476,Forex trading made simple,TRUE,100,45,4.45,4,31,Intermediate Level,1.5,2015-09-25T19:08:09Z,Business Finance,https://www.udemy.com/forex-mentor-online-school/
575644,Building a Ruby on Rails Application with Neo4j,FALSE,0,4830,4.55,38,7,Intermediate Level,0.5333333333333333,2015-08-18T19:23:56Z,Web Development,https://www.udemy.com/building-a-ruby-on-rails-application-with-neo4j/
575676,Fundamentals of Investing!,TRUE,20,3125,4.3,54,13,Beginner Level,2,2015-08-09T18:34:30Z,Business Finance,https://www.udemy.com/investment-basics-lets-invest-series/
575880,The Complete Wordpress Course - Build Your Own Website Today,TRUE,195,9421,4.45,73,36,Intermediate Level,3.5,2015-08-25T00:03:06Z,Web Development,https://www.udemy.com/wordpresscourse/
576054,"WordPress Development - Themes, Plugins & Single Page Apps",TRUE,150,817,3.6666667,164,131,Intermediate Level,19.5,2016-03-02T06:26:16Z,Web Development,https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/
576108,Introduction to PHP Slim Microframework,TRUE,20,1312,4.4,19,11,Intermediate Level,1,2015-08-07T16:53:35Z,Web Development,https://www.udemy.com/introduction-to-php-slim-microframework/
576636,Build your own Naked Trading Forex Robot,TRUE,40,315,4.65,28,19,Intermediate Level,2,2015-08-11T21:24:32Z,Business Finance,https://www.udemy.com/build-your-own-naked-trading-forex-robot/
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,TRUE,60,1157,4.15,105,31,Intermediate Level,3,2015-10-25T20:37:23Z,Web Development,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/
576694,Ultimate WordPress Plugin Course,TRUE,100,4537,4.5,415,49,Intermediate Level,9,2015-08-20T20:32:31Z,Web Development,https://www.udemy.com/wordpress-plugin-course/
576722,Simple And Easy: Wordpress For Beginners,FALSE,0,5014,4.65,196,32,Beginner Level,3,2015-08-09T23:12:40Z,Web Development,https://www.udemy.com/simple-and-easy-wordpress-101/
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",TRUE,50,397,4.4935064,4,36,Beginner Level,3,2015-11-23T19:16:33Z,Business Finance,https://www.udemy.com/technical-analysis-made-easy/
576946,Introduction to bookkeeping and Accounting,TRUE,35,2623,3.95,158,20,Beginner Level,1,2015-08-21T20:33:25Z,Business Finance,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/
577198,Asset Protection Using Offshore Companies,TRUE,20,480,4.5,3,21,Intermediate Level,1,2015-08-12T17:28:53Z,Business Finance,https://www.udemy.com/asset-protection-using-offshore-companies/
577256,Accounting Department's Tips & Tricks - Beginner to Advanced,TRUE,95,1222,4.5,14,61,Intermediate Level,6,2015-10-07T17:25:18Z,Business Finance,https://www.udemy.com/finance-and-accounting-for-beginners/
577796,"Simple Javascript: Learn by Doing, Beginners Welcome!",TRUE,25,2753,4.3421054,10,18,Intermediate Level,2,2015-09-07T17:55:11Z,Web Development,https://www.udemy.com/simple-javascript-learn-by-doing/
578534,The Intelligent Investor,TRUE,30,384,4.05,40,44,Intermediate Level,10.5,2015-08-27T00:02:29Z,Business Finance,https://www.udemy.com/the-intelligent-investor/
578750,Learn 4 Vital things that will make your DRUM PLAYING EASIER,TRUE,35,510,4.4,1,8,Intermediate Level,0.6166666666666667,2015-08-13T20:35:46Z,Musical Instruments,https://www.udemy.com/etidrumminggbc/
578900,Learn Wordpress 4 from Scratch : Create Awesome Websites,TRUE,75,2023,4.35,8,25,Intermediate Level,2,2015-08-13T21:02:21Z,Web Development,https://www.udemy.com/learn-wordpress-from-scratch-and-create-websites/
579182,Wordpress Essentials: Useful Plugins,TRUE,25,1087,4,7,24,Beginner Level,1,2015-09-15T00:19:49Z,Web Development,https://www.udemy.com/wordpress-essentials-useful-plugins/
579202,How to make Business Cards like a Pro,TRUE,20,593,4.6,3,13,Intermediate Level,0.7,2015-08-11T19:07:52Z,Graphic Design,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/
579338,Learn Object Oriented Programming PHP fundamentals bootcamp,TRUE,100,22213,4.45,142,16,Intermediate Level,1,2015-08-11T18:52:58Z,Web Development,https://www.udemy.com/learn-object-oriented-programming-php-fundamentals-bootcamp/
579642,Professional Trading - Consistent Profits with Low Risk!,TRUE,20,627,4.45,5,27,Intermediate Level,1,2015-10-17T05:44:17Z,Business Finance,https://www.udemy.com/professional-trading-consistent-profits-with-low-risk/
580068,Handle difficult questions the bank manager will ask you,TRUE,20,2,4.25,0,12,Intermediate Level,1,2015-09-04T20:03:24Z,Business Finance,https://www.udemy.com/handle-difficult-questions-the-bank-manager-will-ask-you/
580466,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,TRUE,195,55332,3.2857144,1225,144,Intermediate Level,20,2015-09-22T18:14:08Z,Web Development,https://www.udemy.com/complete-php-course/
581256,Django Tutorial: Build Your First App Fast & Free! ,TRUE,20,5228,3.65,180,27,Beginner Level,2.5,2015-09-08T00:17:23Z,Web Development,https://www.udemy.com/create-your-first-django-website-fast-free/
581352,Creating Icons with Adobe Illustrator,TRUE,30,2266,4.4166665,26,10,Intermediate Level,1,2015-08-13T18:54:20Z,Graphic Design,https://www.udemy.com/creating-icons-with-illustrator/
581498,Contabilidad Gubernamental en México,TRUE,30,270,4.1,22,24,Intermediate Level,3.5,2015-08-14T19:29:24Z,Business Finance,https://www.udemy.com/contabilidad-gubernamental/
581598,Commodity Futures Day Trading Strategies,TRUE,95,91,4.4,5,28,Intermediate Level,5,2015-08-28T23:47:29Z,Business Finance,https://www.udemy.com/futures-day-trade-course/
581662,Stock Trading with this Strategy,TRUE,50,30,4.5,3,6,Intermediate Level,1,2015-08-13T21:52:16Z,Business Finance,https://www.udemy.com/stock-trading-with-this-strategy/
582390,Instant Harmonica - play When the Saints on harmonica now!,TRUE,20,31,3.7,1,10,Beginner Level,1,2015-08-14T18:30:56Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-when-the-saints-on-harmonica-now/
582392,JavaScript Basics Web Development Building Blocks,TRUE,95,10179,4.65,68,17,Beginner Level,1.5,2015-08-14T00:27:33Z,Web Development,https://www.udemy.com/javascript-basics-web-development-building-blocks/
582636,Bootstrap unleash the power faster & easier web development,TRUE,150,18101,3.8,88,68,Intermediate Level,5.5,2015-08-14T22:44:39Z,Web Development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,TRUE,40,58,3.8846154,5,11,Intermediate Level,0.5833333333333334,2015-08-17T18:39:16Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/
583752,Introduction to Piano - By PGN Piano!,FALSE,0,14922,4,772,8,Beginner Level,0.6666666666666666,2015-08-16T20:38:49Z,Musical Instruments,https://www.udemy.com/introductiontopiano/
584410,The Ultimate Guide to Dividend & Dividend Growth Investing,TRUE,200,2115,4.3958335,59,88,Intermediate Level,5.5,2015-11-13T18:10:25Z,Business Finance,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,TRUE,20,53,4.05,5,9,Beginner Level,0.5833333333333334,2015-08-17T19:02:38Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/
584522,Voiceover Audio Secrets - Your Way to Top Audio Quality,TRUE,195,918,4.8,8,39,Beginner Level,2.5,2015-11-11T18:11:55Z,Web Development,https://www.udemy.com/professional-audio-recording-processing-for-course-creation/
584758,Bootstrap 3 Beginners: Create a Professional Landing Page,TRUE,20,3271,5,278,54,Beginner Level,2.5,2015-09-20T21:04:03Z,Web Development,https://www.udemy.com/bootstrap-beginners-landing-page/
584786,JavaScript HTML CSS Project make a Quiz Tutorial,TRUE,95,7130,4.4,39,24,Intermediate Level,2,2015-08-18T18:37:17Z,Web Development,https://www.udemy.com/javascript-html-css-project-make-a-quiz-tutorial/
585174,Adobe Illustrator Fast Track,TRUE,40,9,4.45,0,23,Beginner Level,2.5,2015-08-18T18:05:55Z,Graphic Design,https://www.udemy.com/adobe-illustrator-fast-track/
585208,Basics of Economics For Beginners A to Z - A Complete Course,TRUE,170,1942,3.85,5,24,Beginner Level,1.5,2015-08-24T00:36:33Z,Business Finance,https://www.udemy.com/basics-of-economics-for-absolute-beginners/
585496,Ultimate AngularJS: Build a Real-World App from Scratch,TRUE,100,1712,4.35,438,49,Intermediate Level,5.5,2016-02-08T23:41:51Z,Web Development,https://www.udemy.com/ultimate-angularjs-course/
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,TRUE,50,1468,4.65,190,141,Beginner Level,8,2015-08-18T19:30:59Z,Graphic Design,https://www.udemy.com/master-adobe-photoshop-lightroom-cc-from-beginner-to-advan/
585752,"Forex Trading Secrets |MT4 Robot (EA) inside, no coding",TRUE,150,2096,4.3,48,29,Intermediate Level,0.6833333333333333,2015-08-24T22:16:54Z,Business Finance,https://www.udemy.com/forex-trading-robot-forex-trading/
585946,Beginner Guitar Lessons by Paul Gronow,TRUE,50,659,4.5842695,4,46,Intermediate Level,3.5,2016-03-02T17:16:23Z,Musical Instruments,https://www.udemy.com/beginner-guitar-lessons-by-paul-gronow/
586490,Instant Harmonica - play Summertime in 8 fun & easy lessons,TRUE,40,81,3.45,7,11,Beginner Level,1,2015-08-19T19:29:18Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-summertime-in-8-fun-easy-lessons/
586680,Mestres do Photoshop,TRUE,30,86,4.3,18,52,Intermediate Level,5.5,2015-08-21T23:40:31Z,Graphic Design,https://www.udemy.com/mestres-do-photoshop/
586914,Aprende Photoshop con Ejercicios Prácticos.,TRUE,20,3,4.25,0,46,Intermediate Level,4,2015-12-22T16:22:03Z,Graphic Design,https://www.udemy.com/aprende-photoshop-con-ejercicios-practicos/
587232,Simple Linear Regression Analysis ( A Complete Course ),TRUE,200,811,3.95,5,29,Intermediate Level,1.5,2015-08-27T19:42:37Z,Business Finance,https://www.udemy.com/macro-economic-concepts/
587902,Core HTML How to get online quickly HTML to HTML5 ,TRUE,90,10394,3.65,33,34,Beginner Level,3.5,2015-08-21T18:53:23Z,Web Development,https://www.udemy.com/web-development-introduction-html-html5-course/
588264,Instant Harmonica - play The Lion Sleeps Tonight - today!,TRUE,20,62,4.75,1,11,Beginner Level,1,2015-08-21T21:37:53Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-the-lion-sleeps-tonight-today/
588764,Stock Options Day Trading Mindset for Success,TRUE,200,2988,3.75,21,43,Intermediate Level,4.5,2015-09-29T19:15:24Z,Business Finance,https://www.udemy.com/stock-options-day-trading-success-mindset/
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,TRUE,40,431,4.55,2,11,Beginner Level,1,2016-01-04T21:22:38Z,Musical Instruments,https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/
589342,Learn HTML - The programming language to build a webpage!,TRUE,25,1655,4.375,39,19,Beginner Level,1,2016-01-17T18:25:23Z,Web Development,https://www.udemy.com/takethefirststep/
589778,How to Read Financial Statements,TRUE,20,5,4.65,2,59,Beginner Level,2,2015-08-23T20:13:45Z,Business Finance,https://www.udemy.com/how-to-read-financial-statements/
589900,The 7 Day Guitar Method,TRUE,20,213,4.45,4,11,Intermediate Level,2.5,2015-10-26T19:19:34Z,Musical Instruments,https://www.udemy.com/7-day-guitar-method/
590406,Learn ReactJS: Code Like A Facebook Developer,TRUE,20,1948,4.7,72,45,Intermediate Level,5,2015-08-24T20:31:54Z,Web Development,https://www.udemy.com/learn-react-js/
590622,Logo Design - Guide to Logo Design in Photoshop,TRUE,25,6215,3.75,86,17,Intermediate Level,2,2016-02-05T05:20:39Z,Graphic Design,https://www.udemy.com/graphic-design-mastering-logo-design/
590794,Illustrator Quick Tip：10分でKawaiiカメレオンを描こう,FALSE,0,381,4.55,24,7,Intermediate Level,0.6,2015-08-31T20:52:45Z,Graphic Design,https://www.udemy.com/illustrator-quick-tip10kawaii/
591116,Master Typescript : Learn Typescript from scratch,TRUE,95,424,4.75,45,60,Intermediate Level,3.5,2015-10-16T20:21:09Z,Web Development,https://www.udemy.com/master-typescript/
591724,Financial Market Environment & Investment Strategies,TRUE,105,1,4.437008,0,25,Intermediate Level,1.5,2017-06-20T02:29:09Z,Business Finance,https://www.udemy.com/financial-market-environment-investment-strategies/
591880,1 - Concepts of Statistics For Beginners Step by Step,TRUE,200,273,4.4242425,4,15,Beginner Level,0.5166666666666666,2015-08-30T22:48:34Z,Business Finance,https://www.udemy.com/concepts-of-statistics/
592122,What you can learn before Piano Lessons,FALSE,0,61,4.25,1,31,Beginner Level,1.5,2015-09-01T20:54:52Z,Musical Instruments,https://www.udemy.com/what-you-can-learn-before-piano-lessons/
592338,Forex Trading Secrets of the Pros With Amazon's AWS,TRUE,200,4284,3.375,93,76,Intermediate Level,5,2015-09-11T16:47:02Z,Business Finance,https://www.udemy.com/trading-with-amazons-aws-servers-trade-secrets-of-the-pros/
592352,Supercharging Development With Atom Text Editor,TRUE,20,644,4.5,42,28,Intermediate Level,1.5,2015-09-02T18:52:18Z,Web Development,https://www.udemy.com/atom-text-editor/
592594,3D Programming with WebGL and Babylon.js for Beginners,TRUE,200,549,3.45,49,18,Intermediate Level,2,2015-08-31T21:07:26Z,Web Development,https://www.udemy.com/webgl-tutorial/
592606,Spielend Klavier lernen mit Freude und Erfolg,TRUE,100,255,4.5,30,53,Beginner Level,4,2015-11-12T06:40:19Z,Musical Instruments,https://www.udemy.com/spielend-klavier-lernen/
593128,Install WordPress on Computer using XAMPP,FALSE,0,4290,4.4,150,15,Beginner Level,0.6166666666666667,2015-08-26T23:22:24Z,Web Development,https://www.udemy.com/wordpress-xampp/
593460,Successful Day Trading with Fibonacci,TRUE,200,869,3.65,135,11,Intermediate Level,2,2015-08-31T19:54:34Z,Business Finance,https://www.udemy.com/use-fibonacci-on-thinkorswim-to-day-trade/
593544,PHP MVC Framework CodeIgniter Tutorial for Beginners Project,TRUE,100,3701,4.45,508,125,Intermediate Level,10.5,2015-08-28T00:29:28Z,Web Development,https://www.udemy.com/php-mvc-framework-codeigniter-tutorial-for-beginners-project/
593962,Stock Fundamental Analysis with Excel,TRUE,50,206,4.35,13,50,Intermediate Level,10,2015-09-15T21:56:38Z,Business Finance,https://www.udemy.com/stock-fundamental-analysis-with-excel/
594852,Getting Started with Power Chords,TRUE,20,6,3.55,0,27,Beginner Level,1,2015-12-17T20:36:08Z,Musical Instruments,https://www.udemy.com/getting-started-with-power-chords/
594854,Getting Started on the Acoustic Guitar,TRUE,20,3,4.1,0,28,Beginner Level,1,2015-10-20T20:02:26Z,Musical Instruments,https://www.udemy.com/getting-started-on-the-acoustic-guitar/
594936,Algorithmic futures trading - Investing with no experience,TRUE,195,1512,3.8,23,19,Intermediate Level,1.5,2015-09-14T18:24:03Z,Business Finance,https://www.udemy.com/algorithmic-futures-trading/
595258,Finance for Non-Finance: Learn Quick and Easy,TRUE,20,4158,4.766667,51,30,Beginner Level,2.5,2016-02-25T21:48:39Z,Business Finance,https://www.udemy.com/finance-for-non-financials-make-profitable-decisions/
595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,TRUE,200,3887,4.1,81,94,Intermediate Level,8.5,2015-09-07T23:42:50Z,Web Development,https://www.udemy.com/complete-html5-and-css3-course-1-start-to-finish-project/
595818,Laravel Account Activation Project,TRUE,50,1147,4.3,19,19,Intermediate Level,2.5,2016-12-07T20:41:15Z,Web Development,https://www.udemy.com/laravel-account-activation-project/
595876,Logo Design in Adobe Illustrator - for Beginners & Beyond,TRUE,200,4297,4.65,337,110,Intermediate Level,7.5,2015-10-01T21:40:39Z,Graphic Design,https://www.udemy.com/logodesign/
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,TRUE,95,299,4.428571,5,65,Intermediate Level,2.5,2015-11-12T00:51:16Z,Business Finance,https://www.udemy.com/trading-stocks-successfully-stock-trading-introduction-arabic/
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,FALSE,0,11666,4.15,546,20,Beginner Level,4,2016-04-07T00:04:27Z,Web Development,https://www.udemy.com/psd-to-responsive-html5-css3-with-bootstrap-3/
